nces_id,district_name,city,state,region,district_in_saipe,large_district
0500080,ARKANSAS NORTHEASTERN COLLEGE TECHNICAL CENTER,BLYTHEVILLE,AR ,6,Not in SIAPE,No
0500394,ARKANSAS VIRTUAL ACADEMY,LITTLE ROCK,AR ,6,Not in SIAPE,No
0500428,ASU - MOUNTAIN HOME CAREER CENTER,MOUNTAIN HOME,AR ,6,Not in SIAPE,No
0500056,ASU BEEBE REGIONAL CAREER CENTER - SEARCY,SEARCY,AR ,6,Not in SIAPE,No
0500433,ASU NEWPORT SEC CAREER CENTER (IGNITE),NEWPORT,AR ,6,Not in SIAPE,No
0500054,ASU THREE RIVERS CAREER CENTER,MALVERN,AR ,6,Not in SIAPE,No
0500055,BENTON COUNTY SCHOOL OF ARTS,ROGERS,AR ,6,Not in SIAPE,No
0500437,BLACK RIVER TECHNICAL COLLEGE,POCAHONTAS,AR ,6,Not in SIAPE,No
0500438,COSSATOT COMMUNITY COLLEGE OF THE UA,Dequeen,AR ,6,Not in SIAPE,No
0500034,CROWLEY'S RIDGE EDUCATION COOP,HARRISBURG,AR ,6,Not in SIAPE,No
0500008,DAWSON EDUCATION SERVICE COOP,ARKADELPHIA,AR ,6,Not in SIAPE,No
0500037,DEQUEEN/MENA EDUC. COOP,GILLHAM,AR ,6,Not in SIAPE,No
0500389,DHS DIVISION OF DEVELOPMENTAL DISABILITIES SERVICES,LITTLE ROCK,AR ,6,Not in SIAPE,No
0500390,DIVISION OF YOUTH SERVICES SCHOOL SYSTEM,LITTLE ROCK,AR ,6,Not in SIAPE,No
0500075,EAST ARKANSAS CAREER CENTER,FORRECT CITY,AR ,6,Not in SIAPE,No
0500398,ESTEM PUBLIC CHARTER SCHOOL,LITTLE ROCK,AR ,6,Not in SIAPE,No
0500411,EXALT ACADEMY OF SOUTHWEST LITTLE ROCK,LITTLE ROCK,AR ,6,Not in SIAPE,No
0500409,FOUNDERS CLASSICAL ACADEMIES OF ARKANSAS,BENTONVILLE,AR ,6,Not in SIAPE,No
0500424,FRIENDSHIP ASPIRE ACADEMY LITTLE ROCK,LITTLE ROCK,AR ,6,Not in SIAPE,No
0500423,FRIENDSHIP ASPIRE ACADEMY PINE BLUFF,PINE BLUFF,AR ,6,Not in SIAPE,No
0500427,FRIENDSHIP ASPIRE ACADEMY SOUTHEAST PINE BLUFF,LITTLE ROCK,AR ,6,Not in SIAPE,No
0500418,FUTURE SCHOOL OF FORT SMITH,FORT SMITH,AR ,6,Not in SIAPE,No
0500407,GRADUATE ARKANSAS  CHARTER,LITTLE ROCK,AR ,6,Not in SIAPE,No
0500033,GREAT RIVERS EDUC. SERV. COOP,HELENA,AR ,6,Not in SIAPE,No
0500078,HAAS HALL ACADEMY,FAYETTEVILLE,AR ,6,Not in SIAPE,No
0500426,HOPE ACADEMY OF NW ARKANSAS,BENTONVILLE,AR ,6,Not in SIAPE,No
0500434,JEFFERSON AREA CAREER CENTER,PINE BLUFF,AR ,6,Not in SIAPE,No
0500062,KIPP DELTA PUBLIC SCHOOLS,HELENA,AR ,6,Not in SIAPE,No
0500074,LISA ACADEMY,Little Rock,AR ,6,Not in SIAPE,No
0500439,MID SOUTH COMMUNITY COLLEGE,WEST MEMPHIS,AR ,6,Not in SIAPE,No
0500057,NATIONAL PARK TECHNOLOGY CENTER,HOT SPRINGS,AR ,6,Not in SIAPE,No
0500060,NORTH ARKANSAS COLLEGE SECONDARY CENTER,HARRISON,AR ,6,Not in SIAPE,No
0500027,NORTHEAST ARK. EDUC. COOP,WALNUT RIDGE,AR ,6,Not in SIAPE,No
0500039,NORTHWEST ARK. EDUCATION COOP,FARMINGTON,AR ,6,Not in SIAPE,No
0500081,NORTHWEST ARKANSAS COMMUNITY COLLEGE REGIONAL CENTER,FAYETTEVILLE,AR ,6,Not in SIAPE,No
0500005,OZARKS UNLITD. RESOURCE COOP,VALLEY SPRINGS,AR ,6,Not in SIAPE,No
0500066,PHILLIPS COMMUNITY COLLEGE CAREER & TECHNICAL CENTER,STUTTGART,AR ,6,Not in SIAPE,No
0500425,RESPONSIVE ED SOLUTIONS PREMIER HIGH SCH OF N LITTLE ROCK,LITTLE ROCK,AR ,6,Not in SIAPE,No
0500408,RESPONSIVE ED SOLUTIONS PREMIER HIGH SCHOOL OF LITTLE ROCK,Little Rock,AR ,6,Not in SIAPE,No
0500441,RESPONSIVE ED SOLUTIONS PREMIER HIGH SCHOOL OF SPRINGDALE,SPRINGDALE,AR ,6,Not in SIAPE,No
0500002,SAU-TECH CAREER CENTER,CAMDEN,AR ,6,Not in SIAPE,No
0500421,SCHOLARMADE ACHIEVEMENT PLACE OF ARKANSAS,LITTLE ROCK,AR ,6,Not in SIAPE,No
0500052,SOUTH ARK CAREER CENTER,EL DORADO,AR ,6,Not in SIAPE,No
0500031,SOUTH CENTRAL SERVICE COOP,CAMDEN,AR ,6,Not in SIAPE,No
0500013,SOUTHEAST ARK. EDUC. COOP,MONTICELLO,AR ,6,Not in SIAPE,No
0500018,SOUTHWEST ARK. COOP,HOPE,AR ,6,Not in SIAPE,No
0500420,THE EXCEL CENTER,LITTLE ROCK,AR ,6,Not in SIAPE,No
0500430,UA HOPE TEXARKANA TECHNICAL CENTER,Hope,AR ,6,Not in SIAPE,No
0500435,UA RICH MOUNTAIN TECHNICAL CENTER,Mena,AR ,6,Not in SIAPE,No
0500431,UACCB TECHNICAL CENTER,Batesville,AR ,6,Not in SIAPE,No
0500429,UACCM TECHNICAL CENTER,MORRILTON,AR ,6,Not in SIAPE,No
0500058,UA-PTC TECHNICAL CENTER,Benton,AR ,6,Not in SIAPE,No
0500053,WESTARK TECHNICAL CENTER,FORT SMITH,AR ,6,Not in SIAPE,No
0500014,WESTERN ARKANSAS COOP,BRANCH,AR ,6,Not in SIAPE,No
0500440,WESTWIND SCHOOL FOR PERFORMING ARTS,NORTH LITTLE ROCK,AR ,6,Not in SIAPE,No
0500040,WILBUR D. MILLS EDUC. COOP,BEEBE,AR ,6,Not in SIAPE,No
2200260,Baton Rouge University Preparatory School Inc.,Baton Rouge,LA,6,Not in SIAPE,No
2200056,A.E. Phillips Laboratory School,Ruston,LA ,6,Not in SIAPE,No
2200237,Abramson Sci Academy,New Orleans,LA ,6,Not in SIAPE,No
2200231,Acadiana Renaissance Charter Academy,Youngsville,LA ,6,Not in SIAPE,No
2200268,Advantage Charter Academy,Lafayette,LA ,6,Not in SIAPE,No
2200208,Akili Academy of New Orleans,New Orleans,LA ,6,Not in SIAPE,No
2200279,Alice M. Harte Elementary Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200212,Arise Academy,New Orleans,LA ,6,Not in SIAPE,No
2200192,Arthur Ashe Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200305,Athlos Academy of Jefferson Parish,Terrytown,LA ,6,Not in SIAPE,No
2200285,Audubon Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200303,Audubon Charter School - Gentilly,New Orleans,LA ,6,Not in SIAPE,No
2200035,Avoyelles Public Charter School,Mansura,LA ,6,Not in SIAPE,No
2200041,Belle Chasse Academy,Belle Chasse,LA ,6,Not in SIAPE,No
2200299,Benjamin Franklin High School,New Orleans,LA ,6,Not in SIAPE,No
2200289,Bricolage Academy,New Orleans,LA ,6,Not in SIAPE,No
2200196,Celerity Dalton Charter School,Sorrento,LA ,6,Not in SIAPE,No
2200226,Celerity Lanier Charter School,Sorrento,LA ,6,Not in SIAPE,No
2200125,Central Community School District,Central,LA ,6,Not in SIAPE,No
2200288,Collegiate Baton Rouge,Baton Rouge,LA ,6,Not in SIAPE,No
2200148,Community School for Apprenticeship Learning Inc.,Baton Rouge,LA ,6,Not in SIAPE,No
2200146,D'Arbonne Woods Charter School,Farmerville,LA ,6,Not in SIAPE,No
2200038,Delhi Charter School,Delhi,LA ,6,Not in SIAPE,No
2200247,Delta Charter Group,Ferriday,LA ,6,Not in SIAPE,No
2200254,Democracy Prep Baton Rouge,Baton Rouge,LA ,6,Not in SIAPE,No
2200217,Dr Martin Luther King Charter School for Sci Tech,New Orleans,LA ,6,Not in SIAPE,No
2200306,Dwight D. Eisenhower Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200294,Edna Karr High School,New Orleans,LA ,6,Not in SIAPE,No
2200317,Edward Hynes Charter School - Lakeview,New Orleans,LA ,6,Not in SIAPE,No
2200318,Edward Hynes Charter School - UNO,New Orleans,LA ,6,Not in SIAPE,No
2200292,Einstein Charter at Sherwood Forest,New Orleans,LA ,6,Not in SIAPE,No
2200295,Einstein Charter High School at Sarah Towles Reed,New Orleans,LA ,6,Not in SIAPE,No
2200280,Einstein Charter Middle Sch at Sarah Towles Reed,New Orleans,LA ,6,Not in SIAPE,No
2200283,Einstein Charter School at Village De L'Est,New Orleans,LA ,6,Not in SIAPE,No
2200291,Eleanor McMain Secondary School,New Orleans,LA ,6,Not in SIAPE,No
2200287,ENCORE Academy,New Orleans,LA ,6,Not in SIAPE,No
2200323,Esperanza Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200267,Fannie C. Williams Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200302,FirstLine Live Oak,New Orleans,LA ,6,Not in SIAPE,No
2200321,Foundation Preparatory Academy,New Orleans,LA ,6,Not in SIAPE,No
2200265,G W Carver High School,New Orleans,LA ,6,Not in SIAPE,No
2200313,GEO Next Generation High School,Baton Rouge,LA ,6,Not in SIAPE,No
2200230,GEO Prep Academy of Greater Baton Rouge,Baton Rouge,LA ,6,Not in SIAPE,No
2200298,GEO Prep Mid-City of Greater Baton Rouge,Baton Rouge,LA ,6,Not in SIAPE,No
2200311,Glen Oaks Middle School,Baton Rouge,LA ,6,Not in SIAPE,No
2200220,Harriet Tubman Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200328,Homer Plessy Community School,New Orleans,LA ,6,Not in SIAPE,No
2200151,Howard School,Ruston,LA ,6,Not in SIAPE,No
2200327,Hynes Parkview,New Orleans,LA ,6,Not in SIAPE,No
2200219,Iberville Charter Academy,Plaquemine,LA ,6,Not in SIAPE,No
2200310,IDEA Public Schools,Baton Rouge,LA ,6,Not in SIAPE,No
2200190,Impact Charter School,Baker,LA ,6,Not in SIAPE,No
2200033,International School of Louisiana,New Orleans,LA ,6,Not in SIAPE,No
2200199,James M. Singleton Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200301,JCFA Lafayette,Lafayette,LA ,6,Not in SIAPE,No
2200241,JCFA-East,Jefferson,LA ,6,Not in SIAPE,No
2200319,John F. Kennedy High School,New Orleans,LA ,6,Not in SIAPE,No
2200215,JS Clark Leadership Academy,Opelousas,LA ,6,Not in SIAPE,No
2200258,Kenilworth Science and Technology Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200216,KIPP Believe,New Orleans,LA ,6,Not in SIAPE,No
2200277,KIPP Booker T Washington,New Orleans,LA ,6,Not in SIAPE,No
2200246,KIPP Central City,New Orleans,LA ,6,Not in SIAPE,No
2200248,KIPP East Community,New Orleans,LA ,6,Not in SIAPE,No
2200211,KIPP Leadership,New Orleans,LA ,6,Not in SIAPE,No
2200262,KIPP Morial,New Orleans,LA ,6,Not in SIAPE,No
2200197,KIPP Renaissance,New Orleans,LA ,6,Not in SIAPE,No
2200018,LA Schools for the Deaf and Visually Impaired,Baton Rouge,LA ,6,Not in SIAPE,No
2200322,Lafayette Academy Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200235,Lafayette Charter Foundation,Lafayette,LA ,6,Not in SIAPE,No
2200158,Lake Charles Charter Academy Foundation Inc.,Lake Charles,LA ,6,Not in SIAPE,No
2200198,Lake Charles College Prep,Lake Charles,LA ,6,Not in SIAPE,No
2200282,Lake Forest Elementary Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200206,Langston Hughes Charter Academy,New Orleans,LA ,6,Not in SIAPE,No
2200266,Lawrence D. Crocker College Prep,New Orleans,LA ,6,Not in SIAPE,No
2200275,Lincoln Preparatory School,Grambling,LA ,6,Not in SIAPE,No
2200314,Living School Inc.,New Orleans,LA ,6,Not in SIAPE,No
2200276,Livingston Collegiate Academy,New Orleans,LA ,6,Not in SIAPE,No
2200207,Lord Beaconsfield Landry-Oliver Perry Walker High,New Orleans,LA ,6,Not in SIAPE,No
2200213,Louisiana Key Academy,Baton Rouge,LA ,6,Not in SIAPE,No
2200017,Louisiana School for Math Science & the Arts,Natchitoches,LA ,6,Not in SIAPE,No
2200233,Louisiana Virtual Charter Academy,Baton Rouge,LA ,6,Not in SIAPE,No
2200022,LSU Laboratory School,Baton Rouge,LA ,6,Not in SIAPE,No
2200297,Lusher Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200159,Lycee Francais de la Nouvelle-Orleans,New Orleans,LA ,6,Not in SIAPE,No
2200236,Martin Behrman Charter Acad of Creative Arts & Sci,New Orleans,LA ,6,Not in SIAPE,No
2200312,McDonogh 35 Senior High School,New Orleans,LA ,6,Not in SIAPE,No
2200284,McDonogh 42 Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200249,Mildred Osborne Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200203,Morris Jeff Community School,New Orleans,LA ,6,Not in SIAPE,No
2200304,New Harmony High Institute,New Orleans,LA ,6,Not in SIAPE,No
2200324,New Orleans Accelerated High School,New Orleans,LA ,6,Not in SIAPE,No
2200036,New Orleans Center for Creative Arts,New Orleans,LA ,6,Not in SIAPE,No
2200281,New Orleans Charter Science and Mathematics HS,New Orleans,LA ,6,Not in SIAPE,No
2200160,New Orleans Military & Maritime Academy,New Orleans,LA ,6,Not in SIAPE,No
2200025,New Vision Learning Academy,Monroe,LA ,6,Not in SIAPE,No
2200278,Noble Minds,New Orleans,LA ,6,Not in SIAPE,No
2200252,Northeast Claiborne Charter,Junction City,LA ,6,Not in SIAPE,No
2200047,Office of Juvenile Justice,Baton Rouge,LA ,6,Not in SIAPE,No
2200309,Opportunities Academy,New Orleans,LA ,6,Not in SIAPE,No
2200243,Paul Habans Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200253,Phillis Wheatley Community School,New Orleans,LA ,6,Not in SIAPE,No
2200320,Pierre A. Capdau Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200054,Recovery School District-LDE,Baton Rouge,LA ,6,Not in SIAPE,No
2200308,Red River Charter Academy,Mansura,LA ,6,Not in SIAPE,No
2200195,ReNEW Dolores T. Aaron Elementary,New Orleans,LA ,6,Not in SIAPE,No
2200255,ReNEW Schaumburg Elementary,New Orleans,LA ,6,Not in SIAPE,No
2200242,ReNEW SciTech Academy at Laurel,New Orleans,LA ,6,Not in SIAPE,No
2200286,Robert Russa Moton Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200331,Rooted School,New Orleans,LA ,6,Not in SIAPE,No
2200307,Rosenwald Collegiate Academy,New Orleans,LA ,6,Not in SIAPE,No
2200315,RSD-Capitol Education Foundation,Baton Rouge,LA ,6,Not in SIAPE,No
2200259,Samuel J. Green Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200186,Sophie B. Wright Institute of Academic Excellence,New Orleans,LA ,6,Not in SIAPE,No
2200023,Southern University Lab School,Baton Rouge,LA ,6,Not in SIAPE,No
2200189,Southwest Louisiana Charter Academy,Lake Charles,LA ,6,Not in SIAPE,No
2280100,Special School District,Baton Rouge,LA ,6,Not in SIAPE,No
2200326,St. Landry Primary School Incl.,Opelousas,LA ,6,Not in SIAPE,No
2201650,St. Tammany Parish,Covington,LA ,6,Yes,Yes
2200187,Success Preparatory Academy,New Orleans,LA ,6,Not in SIAPE,No
2200126,The MAX Charter School,Thibodaux,LA ,6,Not in SIAPE,No
2200293,The NET 2 Charter High School,New Orleans,LA ,6,Not in SIAPE,No
2200188,The NET Charter High School,New Orleans,LA ,6,Not in SIAPE,No
2200290,Thrive Academy,Baton Rouge,LA ,6,Not in SIAPE,No
2200157,University View Academy Inc. (FRM LA Connections),Baton Rouge,LA ,6,Not in SIAPE,No
2200032,V. B. Glencoe Charter School,Franklin,LA ,6,Not in SIAPE,No
2200156,Voices for International Business & Education,New Orleans,LA ,6,Not in SIAPE,No
2200238,Walter L. Cohen College Prep,New Orleans,LA ,6,Not in SIAPE,No
2200316,Warren Easton Charter Foundation Inc.,New Orleans,LA ,6,Not in SIAPE,No
2200325,Williams Scholar Academy Inc.,Abbeville,LA ,6,Not in SIAPE,No
2200263,Willow Charter Academy,Lafayette,LA ,6,Not in SIAPE,No
2200296,Wilson Charter School,New Orleans,LA ,6,Not in SIAPE,No
2200329,YACS at Lawrence D. Crocker,New Orleans,LA ,6,Not in SIAPE,No
3500187,21ST CENTURY PUBLIC ACADEMY,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500122,ABQ SCHOOL OF EXCELLENCE,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500123,ABQ SIGN LANGUAGE ACADEMY,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500185,ACES TECHNICAL CHARTER SCHOOL,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500134,ALBUQUERQUE BILINGUAL ACADEMY,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500181,ALBUQUERQUE COLLEGIATE CHARTER SCHOOL,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500130,ALBUQUERQUE INSTITUTE OF MATH & SCIENCE,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500138,ALDO LEOPOLD CHARTER,SILVER CITY,NM ,6,Not in SIAPE,No
3500116,ALMA D'ARTE CHARTER,LAS CRUCES,NM ,6,Not in SIAPE,No
3500178,ALTURA PREPARATORY SCHOOL,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500131,AMY BIEHL CHARTER HIGH SCHOOL,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500117,CESAR CHAVEZ COMMUNITY  SCHOOL,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500152,ESTANCIA VALLEY CLASSICAL ACADEMY,EDGEWOOD,NM ,6,Not in SIAPE,No
3500167,EXPLORE ACADEMY,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500188,EXPLORE ACADEMY LAS CRUCES,LAS CRUCES,NM ,6,Not in SIAPE,No
3500107,HORIZON ACADEMY WEST,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500141,J PAUL TAYLOR ACADEMY,LAS CRUCES,NM ,6,Not in SIAPE,No
3500011,JUVENILE JUSTICE,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500166,LA ACADEMIA DOLORES HUERTA,LAS CRUCES,NM ,6,Not in SIAPE,No
3500155,LA TIERRA MONTESSORI SCHOOL OF THE ARTS AND SCIENCES,ESPANOLA,NM ,6,Not in SIAPE,No
3500168,LAS MONTANAS CHARTER,LAS CRUCES,NM ,6,Not in SIAPE,No
3500109,MEDIA ARTS COLLABORATIVE CHARTER,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500148,MISSION ACHIEVEMENT AND SUCCESS,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500170,MONTE DEL SOL CHARTER,SANTA FE,NM ,6,Not in SIAPE,No
3500135,MONTESSORI ELEMENTARY SCHOOL,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500156,NEW AMERICA SCHOOL - LAS CRUCES,LAS CRUCES,NM ,6,Not in SIAPE,No
3500160,NEW MEXICO CONNECTIONS ACADEMY,SANTA FE,NM ,6,Not in SIAPE,No
3500012,NM CORRECTIONS,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500119,NM SCHOOL FOR ARTS,SANTA FE,NM ,6,Not in SIAPE,No
3500013,NM SCHOOL FOR THE BLIND AND VISUALLY IMPAIRED,ALAMOGORDO,NM ,6,Not in SIAPE,No
3500014,NM SCHOOL FOR THE DEAF,SANTA FE,NM ,6,Not in SIAPE,No
3500106,NORTH VALLEY ACADEMY CHARTER,LOS RANCHOS DE ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500184,RAICES DEL SABER XINACHTLI COMMUNITY SCHOOL,LAS CRUCES,NM ,6,Not in SIAPE,No
3500190,RIO GRANDE ACADEMY OF FINE ARTS,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500172,SANDOVAL ACADEMY OF BILINGUAL EDUCATION,RIO RANCHO,NM ,6,Not in SIAPE,No
3500112,SCHOOL OF DREAMS ACADEMY,LOS LUNAS,NM ,6,Not in SIAPE,No
3500015,SEQUOYAH,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500183,SOLARE COLLEGIATE CHARTER SCHOOL,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500121,SOUTH VALLEY PREP,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500136,SOUTHWEST PREPARATORY LEARNING CENTER,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500137,SOUTHWEST SECONDARY LEARNING CENTER,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500151,SW AERONAUTICS MATHEMATICS AND SCIENCE ACADEMY,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500118,TAOS ACADEMY,TAOS,NM ,6,Not in SIAPE,No
3500127,TAOS INTEGRATED SCHOOL OF THE ARTS,TAOS,NM ,6,Not in SIAPE,No
3500163,TAOS INTERNATIONAL SCHOOL,TAOS,NM ,6,Not in SIAPE,No
3500126,THE ASK ACADEMY,RIO RANCHO,NM ,6,Not in SIAPE,No
3500142,THE GREAT ACADEMY,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500125,THE MASTERS PROGRAM,SANTA FE,NM ,6,Not in SIAPE,No
3500189,THRIVE COMMUNITY SCHOOL,SANTA FE,NM ,6,Not in SIAPE,No
3500124,TIERRA ADENTRO,ALBUQUERQUE,NM ,6,Not in SIAPE,No
3500173,TIERRA ENCANTADA CHARTER SCHOOL,SANTA FE,NM ,6,Not in SIAPE,No
3500171,TURQUOISE TRAIL CHARTER SCHOOL,SANTA FE,NM ,6,Not in SIAPE,No
3500016,UNM MIMBRES SCHOOL,ALBUQUERQUE,NM ,6,Not in SIAPE,No
4000784,HARDING (CHARTER),Oklahoma City,OK,6,Not in SIAPE,No
4000781,INDEPENDENCE MIDDLE SCHOOL,Oklahoma City,OK,6,Not in SIAPE,No
4000803,ACADEMY OF SEMINOLE CHARTER,Seminole,OK ,6,Not in SIAPE,No
4000783,ASTEC CHARTERS,Oklahoma City,OK ,6,Not in SIAPE,No
4000061,AUTRY TECHNOLOGY CENTER,ENID,OK ,6,Not in SIAPE,No
4000062,CANADIAN VALLEY,CHICKASHA,OK ,6,Not in SIAPE,No
4000052,CANADIAN VALLEY,EL RENO,OK ,6,Not in SIAPE,No
4000058,CENTRAL TECH,DRUMRIGHT,OK ,6,Not in SIAPE,No
4000763,CHOCTAW NATION ILC,Durant,OK ,6,Not in SIAPE,No
4000791,COLLEGE BOUND(CHARTER),Tulsa,OK ,6,Not in SIAPE,No
4000793,COLLEGIATE HALL(CHARTER),Tulsa,OK ,6,Not in SIAPE,No
4000807,Comanche Academy,Lawton,OK ,6,Not in SIAPE,No
4000798,DAVIDSON,Davidson,OK ,6,Not in SIAPE,No
4000751,DEBORAH BROWN (CHARTER),Tulsa,OK ,6,Not in SIAPE,No
4000799,DOVE SCHOOLS OF OKC,OKLAHOMA CITY,OK ,6,Not in SIAPE,No
4000753,DOVE SCHOOLS OF TULSA,Oklahoma City,OK ,6,Not in SIAPE,No
4000080,EASTERN OKLA COUNTY TECH. CTR,CHOCTAW,OK ,6,Not in SIAPE,No
4000800,EPIC BLENDED LEARNING CHARTER,OKC,OK ,6,Not in SIAPE,No
4000777,EPIC ONE ON ONE CHARTER SCHOOL,OKC,OK ,6,Not in SIAPE,No
4000804,eSCHOOL VIRTUAL CHARTER ACAD,Guthrie,OK ,6,Not in SIAPE,No
4000762,FIVE-STAR ILC,Cushing,OK ,6,Not in SIAPE,No
4000078,FRANCIS TUTTLE,OKLAHOMA CITY,OK ,6,Not in SIAPE,No
4000088,GORDON COOPER TECHNOLOGY CTR,SHAWNEE,OK ,6,Not in SIAPE,No
4000091,GREAT PLAINS,FREDERICK,OK ,6,Not in SIAPE,No
4000057,GREAT PLAINS,LAWTON,OK ,6,Not in SIAPE,No
4000082,GREEN COUNTRY TECHNOLOGY CTR,Okmulgee,OK ,6,Not in SIAPE,No
4000773,HARDING FINE ARTS ACADEMY,Oklahoma City,OK ,6,Not in SIAPE,No
4000809,HARDING INDEPENDENCE CHARTER,Oklahoma City,OK ,6,Not in SIAPE,No
4000096,HIGH PLAINS TECH,WOODWARD,OK ,6,Not in SIAPE,No
4000792,HONOR ACADEMY(CHARTER),Tulsa,OK ,6,Not in SIAPE,No
4000775,HUPFELD/W VILLAGE (CHARTER),Oklahoma City,OK ,6,Not in SIAPE,No
4000077,INDIAN CAPITAL TECHNOLOGY CTR,MUSKOGEE,OK ,6,Not in SIAPE,No
4000047,INDIAN CAPITAL TECHNOLOGY CTR,Muskogee,OK ,6,Not in SIAPE,No
4000089,INDIAN CAPITAL TECHNOLOGY CTR,Muskogee,OK ,6,Not in SIAPE,No
4000054,INDIAN CAPITAL TECHNOLOGY CTR,TAHLEQUAH,OK ,6,Not in SIAPE,No
4000785,INSIGHT SCHOOL OF OKLAHOMA,Midwest City,OK ,6,Not in SIAPE,No
4000787,JOHN W REX CHARTER ELEMENTARY,Oklahoma City,OK ,6,Not in SIAPE,No
4000050,KIAMICHI TECH. CENTER- DURANT,DURANT,OK ,6,Not in SIAPE,No
4000055,KIAMICHI TECH. CENTER- HUGO,Hugo,OK ,6,Not in SIAPE,No
4000074,KIAMICHI TECH. CENTER- IDABEL,Idabel,OK ,6,Not in SIAPE,No
4000086,KIAMICHI TECH. CENTER- MCALESTER,MCALESTER,OK ,6,Not in SIAPE,No
4000070,KIAMICHI TECH. CENTER- POTEAU,Poteau,OK ,6,Not in SIAPE,No
4000064,KIAMICHI TECH. CENTER- STIGLER,STIGLER,OK ,6,Not in SIAPE,No
4000780,KIPP (CHARTER),Tulsa,OK ,6,Not in SIAPE,No
4000766,KIPP REACH COLL (CHARTER),Oklahoma City,OK ,6,Not in SIAPE,No
4000063,LAKESIDE SCHOOL,Granite,OK ,6,Not in SIAPE,No
4000801,LE MONDE INTERNATIONAL SCHOOL,Norman,OK ,6,Not in SIAPE,No
4000769,LIGHTHOUSE ACADEMY (CHARTER),Tulsa,OK ,6,Not in SIAPE,No
4000084,MERIDIAN TECHNOLOGY CENTER,STILLWATER,OK ,6,Not in SIAPE,No
4000079,METRO TECH,OKLA CITY,OK ,6,Not in SIAPE,No
4000073,MID-AMERICA TECHNOLOGY CENTER,Wayne,OK ,6,Not in SIAPE,No
4000081,MID-DEL TECHNOLOGY CENTER,MIDWEST CITY,OK ,6,Not in SIAPE,No
4000056,MOORE NORMAN TECHNOLOGY CENTER,NORMAN,OK ,6,Not in SIAPE,No
4000802,NORTH ROCK CREEK,Shawnee,OK ,6,Not in SIAPE,No
4000083,NORTHEAST TECH. CENTER- AFTON,Afton,OK ,6,Not in SIAPE,No
4000754,NORTHEAST TECH. CENTER- CLAREMORE,CLAREMORE,OK ,6,Not in SIAPE,No
4000060,NORTHEAST TECH. CENTER- KANSAS,Kansas,OK ,6,Not in SIAPE,No
4000072,NORTHEAST TECH. CENTER- PRYOR,Pryor,OK ,6,Not in SIAPE,No
4000095,NORTHWEST TECH. CENTER- ALVA,ALVA,OK ,6,Not in SIAPE,No
4000786,OKLAHOMA CONNECTIONS ACADEMY,BARTLESVILLE,OK ,6,Not in SIAPE,No
4000806,OKLAHOMA INFO AND TECH SCHOOL,Edmond,OK ,6,Not in SIAPE,No
4000076,OKLAHOMA SCHOOL FOR THE BLIND,MUSKOGEE,OK ,6,Not in SIAPE,No
4000075,OKLAHOMA SCHOOL FOR THE DEAF,Sulphur,OK ,6,Not in SIAPE,No
