nces_id,district_name,city,state,region,high_need,rural,school_with_children_on_indian_land,bureau_funded_schools
4840620,SNOOK ISD,SOMERVILLE,TX ,6,Yes,No,No,No
4840710,SOCORRO ISD,EL PASO,TX ,6,Yes,No,Yes,No
4840740,SOMERSET ISD,SOMERSET,TX ,6,Yes,No,No,No
4840770,SOMERVILLE ISD,SOMERVILLE,TX ,6,Yes,No,No,No
4840680,SOUTH SAN ANTONIO ISD,SAN ANTONIO,TX ,6,Yes,No,No,No
4840890,SOUTHLAND ISD,SOUTHLAND,TX ,6,Yes,No,No,No
4840920,SOUTHSIDE ISD,SAN ANTONIO,TX ,6,Yes,No,No,No
4840950,SOUTHWEST ISD,SAN ANTONIO,TX ,6,Yes,No,No,No
4841220,SPRING ISD,HOUSTON,TX ,6,Yes,No,No,No
4841250,SPRINGLAKE-EARTH ISD,EARTH,TX ,6,Yes,Yes,No,No
4800002,SPUR ISD,SPUR,TX ,6,Yes,Yes,No,No
4841340,SPURGER ISD,SPURGER,TX ,6,No,Yes,No,No
4841400,STAMFORD ISD,STAMFORD,TX ,6,Yes,No,No,No
4841550,STERLING CITY ISD,STERLING CITY,TX ,6,No,Yes,No,No
4841670,STRATFORD ISD,STRATFORD,TX ,6,No,Yes,No,No
4841700,STRAWN ISD,STRAWN,TX ,6,Yes,Yes,No,No
4841760,SUDAN ISD,SUDAN,TX ,6,No,Yes,No,No
4841790,SULPHUR BLUFF ISD,SULPHUR BLUFF,TX ,6,No,Yes,No,No
4842030,SWEETWATER ISD,SWEETWATER,TX ,6,Yes,No,No,No
4842060,TAFT ISD,TAFT,TX ,6,Yes,No,No,No
4842090,TAHOKA ISD,TAHOKA,TX ,6,Yes,No,No,No
4842210,TARKINGTON ISD,CLEVELAND,TX ,6,Yes,No,No,No
4842240,TATUM ISD,TATUM,TX ,6,Yes,No,No,No
4842300,TEAGUE ISD,TEAGUE,TX ,6,Yes,No,No,No
4842330,TEMPLE ISD,TEMPLE,TX ,6,Yes,No,No,No
4842360,TENAHA ISD,TENAHA,TX ,6,Yes,No,No,No
4842390,TERLINGUA CSD,TERLINGUA,TX ,6,Yes,Yes,No,No
4842420,TERRELL COUNTY ISD,SANDERSON,TX ,6,No,Yes,No,No
4842480,TEXARKANA ISD,TEXARKANA,TX ,6,Yes,No,No,No
4842510,TEXAS CITY ISD,TEXAS CITY,TX ,6,Yes,No,No,No
4842540,TEXHOMA ISD,TEXHOMA,TX ,6,No,Yes,No,No
4842570,TEXLINE ISD,TEXLINE,TX ,6,No,Yes,No,No
4842690,THREE RIVERS ISD,THREE RIVERS,TX ,6,Yes,Yes,No,No
4842720,THREE WAY ISD,STEPHENVILLE,TX ,6,Yes,No,No,No
4842780,THROCKMORTON COLLEGIATE ISD,THROCKMORTON,TX ,6,Yes,Yes,No,No
4842810,TIDEHAVEN ISD,EL MATON,TX ,6,Yes,No,No,No
4842840,TIMPSON ISD,TIMPSON,TX ,6,Yes,Yes,No,No
4842990,TORNILLO ISD,TORNILLO,TX ,6,Yes,No,No,No
4843110,TRENT ISD,TRENT,TX ,6,Yes,No,No,No
4843200,TRINITY ISD,TRINITY,TX ,6,Yes,No,No,No
4843320,TULIA ISD,TULIA,TX ,6,Yes,No,No,No
4843400,TURKEY-QUITAQUE ISD,TURKEY,TX ,6,Yes,Yes,No,No
4843650,UNITED ISD,LAREDO,TX ,6,Yes,No,No,No
4843680,UTOPIA ISD,UTOPIA,TX ,6,Yes,Yes,No,No
4843720,UVALDE CISD,UVALDE,TX ,6,Yes,No,No,No
4843740,VALENTINE ISD,VALENTINE,TX ,6,Yes,Yes,No,No
4843800,VALLEY VIEW ISD,PHARR,TX ,6,Yes,No,No,No
4843950,VAN VLECK ISD,VAN VLECK,TX ,6,Yes,No,No,No
4843980,VEGA ISD,VEGA,TX ,6,No,Yes,No,No
4844250,VYSEHRAD ISD,HALLETTSVILLE,TX ,6,No,Yes,No,No
4844280,WACO ISD,WACO,TX ,6,Yes,No,No,No
4844310,WAELDER ISD,WAELDER,TX ,6,Yes,Yes,No,No
4844370,WALCOTT ISD,HEREFORD,TX ,6,No,Yes,No,No
4844520,WALNUT SPRINGS ISD,WALNUT SPRINGS,TX ,6,Yes,Yes,No,No
4844670,WASKOM ISD,WASKOM,TX ,6,Yes,No,No,No
4844810,WEBB CISD,BRUNI,TX ,6,Yes,Yes,No,No
4844890,WELLINGTON ISD,WELLINGTON,TX ,6,Yes,Yes,No,No
4844910,WELLMAN-UNION CISD,WELLMAN,TX ,6,Yes,No,No,No
4844940,WELLS ISD,WELLS,TX ,6,Yes,No,No,No
4844960,WESLACO ISD,WESLACO,TX ,6,Yes,No,No,No
4845090,WEST ORANGE-COVE CISD,ORANGE,TX ,6,Yes,No,No,No
4845120,WEST OSO ISD,CORPUS CHRISTI,TX ,6,Yes,No,No,No
4845150,WEST RUSK COUNTY CONSOLIDATED ISD,NEW LONDON,TX ,6,Yes,No,No,No
4845180,WEST SABINE ISD,PINELAND,TX ,6,Yes,Yes,No,No
4845210,WESTBROOK ISD,WESTBROOK,TX ,6,Yes,No,No,No
4845240,WESTHOFF ISD,WESTHOFF,TX ,6,Yes,Yes,No,No
4843290,WESTWOOD ISD,PALESTINE,TX ,6,Yes,No,No,No
4845380,WHARTON ISD,WHARTON,TX ,6,Yes,No,No,No
4845420,WHEELER ISD,WHEELER,TX ,6,No,Yes,No,No
4845450,WHITE DEER ISD,WHITE DEER,TX ,6,No,Yes,No,No
4845570,WHITEFACE CISD,WHITEFACE,TX ,6,No,Yes,No,No
4845720,WHITNEY ISD,WHITNEY,TX ,6,Yes,No,No,No
4845990,WILSON ISD,WILSON,TX ,6,Yes,No,No,No
4846200,WINNSBORO ISD,WINNSBORO,TX ,6,Yes,No,No,No
4846230,WINONA ISD,WINONA,TX ,6,Yes,No,No,No
4846260,WINTERS ISD,WINTERS,TX ,6,Yes,No,No,No
4846350,WOLFE CITY ISD,WOLFE CITY,TX ,6,No,Yes,No,No
4846380,WOODSBORO ISD,WOODSBORO,TX ,6,Yes,No,No,No
4846410,WOODSON ISD,WOODSON,TX ,6,Yes,Yes,No,No
4846440,WOODVILLE ISD,WOODVILLE,TX ,6,Yes,No,No,No
4846470,WORTHAM ISD,WORTHAM,TX ,6,Yes,No,No,No
4846590,YANTIS ISD,YANTIS,TX ,6,Yes,Yes,No,No
4846620,YOAKUM ISD,YOAKUM,TX ,6,Yes,No,No,No
4846650,YORKTOWN ISD,YORKTOWN,TX ,6,Yes,Yes,No,No
4846680,YSLETA ISD,EL PASO,TX ,6,Yes,No,Yes,No
4846710,ZAPATA COUNTY ISD,ZAPATA,TX ,6,Yes,No,No,No
4846740,ZAVALLA ISD,ZAVALLA,TX ,6,Yes,Yes,No,No
5900196,Meskwaki Settlement School,Tama,IA,7,Not in SIAPE,No,No,Yes
1903090,Adair-Casey Comm School District,Adair,IA ,7,No,Yes,No,No
1903060,AGWSR Comm School District,Ackley,IA ,7,No,Yes,No,No
1904080,AHSTW Comm School District,Avoca,IA ,7,No,Yes,No,No
1900031,Albert City-Truesdale Comm School District,Albert City,IA ,7,Yes,Yes,No,No
1903780,Ar-We-Va Comm School District,Westside,IA ,7,No,Yes,No,No
1903960,Audubon Comm School District,Audubon,IA ,7,No,Yes,No,No
1904560,Bedford Comm School District,Bedford,IA ,7,No,Yes,No,No
1904620,Belle Plaine Comm School District,Belle Plaine,IA ,7,No,Yes,No,No
1909570,Boyer Valley Comm School District,Dunlap,IA ,7,No,Yes,No,No
1905490,Brooklyn-Guernsey-Malcom Comm School District,Brooklyn,IA ,7,No,Yes,No,No
1905790,Burlington Comm School District,Burlington,IA ,7,Yes,No,No,No
1905940,CAM Comm School District,Anita,IA ,7,No,Yes,No,No
1906840,Central Comm School District,Elkader,IA ,7,No,Yes,No,No
1906900,Central Decatur Comm School District,Leon,IA ,7,No,Yes,No,No
1907110,Charter Oak-Ute Comm School District,Charter Oak,IA ,7,No,Yes,No,No
1907710,Clinton Comm School District,Clinton,IA ,7,Yes,No,No,No
1908070,Coon Rapids-Bayard Comm School District,Coon Rapids,IA ,7,No,Yes,No,No
1908130,Corning Comm School District,Corning,IA ,7,No,Yes,No,No
1908610,Davis County Comm School District,Bloomfield,IA ,7,No,Yes,No,No
1909060,Diagonal Comm School District,Diagonal,IA ,7,No,Yes,No,No
1929580,East Sac County Comm School District,Lake View,IA ,7,No,Yes,No,No
1910690,Eldora-New Providence Comm School District,Eldora,IA ,7,No,Yes,No,No
1910980,English Valleys Comm School District,North English,IA ,7,No,Yes,No,No
1911250,Exira-Elk Horn- Kimballton Comm Sch Dist,Elk Horn,IA ,7,No,Yes,No,No
1912230,Galva-Holstein Comm School District,Holstein,IA ,7,No,Yes,No,No
1912480,George-Little Rock Comm School District,George,IA ,7,No,Yes,No,No
1913230,Griswold Comm School District,Griswold,IA ,7,No,Yes,No,No
1913320,Guthrie Center Comm School District,Guthrie Center,IA ,7,No,Yes,No,No
1913440,Hamburg Comm School District,Hamburg,IA ,7,No,Yes,No,No
1913660,Hartley-Melvin-Sanborn Comm School District,Hartley,IA ,7,No,Yes,No,No
1913380,H-L-V Comm School District,Victor,IA ,7,No,Yes,No,No
1914880,IKM-Manning Comm School District,Manning,IA ,7,No,Yes,No,No
1915630,Keokuk Comm School District,Keokuk,IA ,7,Yes,No,No,No
1915660,Keota Comm School District,Keota,IA ,7,No,Yes,No,No
1999001,Keystone AEA,Elkader,IA ,7,Not in SIAPE,Yes,No,No
1916110,Lake Mills Comm School District,Lake Mills,IA ,7,No,Yes,No,No
1916320,Lamoni Comm School District,Lamoni,IA ,7,Yes,Yes,No,No
1916420,Laurens-Marathon Comm School District,Laurens,IA ,7,No,Yes,No,No
1916620,Lenox Comm School District,Lenox,IA ,7,No,Yes,No,No
1917880,LuVerne Comm School District,LuVerne,IA ,7,No,Yes,No,No
1918030,Lynnville-Sully Comm School District,Sully,IA ,7,No,Yes,No,No
1918480,Maple Valley-Anthon Oto Comm School District,Mapleton,IA ,7,No,Yes,No,No
1918630,Marcus-Meriden-Cleghorn Comm School District,Marcus,IA ,7,No,Yes,No,No
1918930,Mediapolis Comm School District,Mediapolis,IA ,7,No,Yes,No,No
1918120,MFL MarMac Comm School District,Monona,IA ,7,No,Yes,No,No
1919200,Midland Comm School District,Wyoming,IA ,7,No,Yes,No,No
1919590,Montezuma Comm School District,Montezuma,IA ,7,No,Yes,No,No
1919740,Mormon Trail Comm School District,Humeston,IA ,7,Yes,Yes,No,No
1919770,Morning Sun Comm School District,Morning Sun,IA ,7,No,Yes,No,No
1919860,Mount Ayr Comm School District,Mount Ayr,IA ,7,No,Yes,No,No
1913110,Nodaway Valley Comm School District,Greenfield,IA ,7,No,Yes,No,No
1900006,North Fayette Valley Comm School District,West Union,IA ,7,No,Yes,No,No
1905750,North Iowa Comm School District,Buffalo Center,IA ,7,No,Yes,No,No
1920830,North Kossuth Comm School District,Swea City,IA ,7,No,Yes,No,No
1903850,North Union Comm School District,Armstrong,IA ,7,No,Yes,No,No
1921210,Northwood-Kensett Comm School District,Northwood,IA ,7,No,Yes,No,No
1921600,Odebolt Arthur Battle Creek Ida Grove Comm School District,Ida Grove,IA ,7,No,Yes,No,No
1900025,Panorama Comm School District,Panora,IA ,7,No,Yes,No,No
1922440,Pekin Comm School District,Packwood,IA ,7,No,Yes,No,No
1923190,Pocahontas Area Comm School District,Pocahontas,IA ,7,No,Yes,No,No
1923340,Postville Comm School District,Postville,IA ,7,Yes,Yes,No,No
1999005,Prairie Lakes AEA,Pocahontas,IA ,7,Not in SIAPE,Yes,No,No
1900028,Prairie Valley Comm School District,Gowrie,IA ,7,No,Yes,No,No
1924150,Riceville Comm School District,Riceville,IA ,7,No,Yes,No,No
1910340,River Valley Comm School District,Correctionville,IA ,7,No,Yes,No,No
1924960,Rudd-Rockford-Marble Rk Comm School District,Rockford,IA ,7,No,Yes,No,No
1925050,Ruthven-Ayrshire Comm School District,Ruthven,IA ,7,No,Yes,No,No
1925380,Schaller-Crestland Comm School District,Schaller,IA ,7,No,Yes,No,No
1925620,Seymour Comm School District,Seymour,IA ,7,Yes,Yes,No,No
1926280,Sigourney Comm School District,Sigourney,IA ,7,No,Yes,No,No
1900023,Sioux Central Comm School District,Sioux Rapids,IA ,7,No,Yes,No,No
1926400,Sioux City Comm School District,Sioux City,IA ,7,Yes,No,No,No
1900024,South Central Calhoun Comm School District,Rockwell City,IA ,7,No,Yes,No,No
1900026,South O'Brien  Comm School District,Paullina,IA ,7,No,Yes,No,No
1926670,South Page Comm School District,College Springs,IA ,7,Yes,No,No,No
1926730,South Tama County,Tama,IA ,7,No,No,Yes,No
1927270,Starmont Comm School District,Arlington,IA ,7,No,Yes,No,No
1928020,Tri-County Comm School District,Thornburg,IA ,7,No,Yes,No,No
1928110,Turkey Valley Comm School District,Jackson Junction,IA ,7,No,Yes,No,No
1928980,Van Buren County Comm School District,Keosauqua,IA ,7,Yes,Yes,No,No
1929280,Villisca Comm School District,Villisca,IA ,7,Yes,Yes,No,No
1929730,Wapello Comm School District,Wapello,IA ,7,No,Yes,No,No
1930560,Wayne Comm School District,Corydon,IA ,7,No,Yes,No,No
1930720,West Bend-Mallard Comm School District,West Bend,IA ,7,No,Yes,No,No
1931290,West Sioux Comm School District,Hawarden,IA ,7,No,Yes,No,No
1931830,Winfield-Mt Union Comm School District,Winfield,IA ,7,No,Yes,No,No
1931920,Woodbine Comm School District,Woodbine,IA ,7,No,Yes,No,No
5900103,Kickapoo Nation School,Powhattan,KS,7,Not in SIAPE,No,No,Yes
2003430,Argonia Public Schools,Argonia,KS ,7,No,Yes,No,No
2003510,Ashland,Ashland,KS ,7,No,Yes,No,No
2005700,Atchison Co Comm Schools,Effingham,KS ,7,No,Yes,No,No
2003570,Attica,Attica,KS ,7,Yes,Yes,No,No
2009450,Barber County North,Medicine Lodge,KS ,7,No,Yes,No,No
2000012,Barnes,Barnes,KS ,7,No,Yes,No,No
2004080,Brewster,Brewster,KS ,7,No,Yes,No,No
2004140,Bucklin,Bucklin,KS ,7,Yes,Yes,No,No
2004380,Caldwell,Caldwell,KS ,7,Yes,Yes,No,No
2004410,Caney Valley,Caney,KS ,7,No,Yes,No,No
2004500,Cedar Vale,Cedar Vale,KS ,7,No,Yes,No,No
2004230,Central,Burden,KS ,7,No,Yes,No,No
2000349,Central Plains,Holyrood,KS ,7,No,Yes,No,No
2008940,Centre,Lost Springs,KS ,7,No,Yes,No,No
2003390,Chaparral Schools,Anthony,KS ,7,No,Yes,No,No
2005250,Chase County,Cottonwood Falls,KS ,7,No,Yes,No,No
2004650,Chase-Raymond,Chase,KS ,7,Yes,No,No,No
2000369,Chautauqua & Elk Co Sp. Ed. Services,Howard,KS ,7,Not in SIAPE,Yes,No,No
2011520,Chautauqua Co Community,Sedan,KS ,7,Yes,Yes,No,No
2004770,Chetopa-St. Paul,Chetopa,KS ,7,Yes,Yes,No,No
2004790,Cheylin,Bird City,KS ,7,Yes,Yes,No,No
2004800,Cimarron-Ensign,Cimarron,KS ,7,No,Yes,No,No
2004950,Clifton-Clyde,Clyde,KS ,7,No,Yes,No,No
2004980,Coffeyville,Coffeyville,KS ,7,Yes,No,No,No
2005040,Comanche County,Coldwater,KS ,7,No,Yes,No,No
2005190,Copeland,Copeland,KS ,7,No,Yes,No,No
2005370,Cunningham,Cunningham,KS ,7,No,Yes,No,No
2005400,Deerfield,Deerfield,KS ,7,No,Yes,No,No
2005520,Dexter,Dexter,KS ,7,No,Yes,No,No
2005550,Dighton,Dighton,KS ,7,No,Yes,No,No
2005760,Elk Valley,Longton,KS ,7,Yes,Yes,No,No
2005790,Elkhart,Elkhart,KS ,7,No,Yes,No,No
2005850,Ellis,Ellis,KS ,7,No,Yes,No,No
2006000,Erie-Galesburg,Erie,KS ,7,Yes,Yes,No,No
2008310,Fairfield,Langdon,KS ,7,No,Yes,No,No
2006210,Fowler,Fowler,KS ,7,No,Yes,No,No
2006270,Fredonia,Fredonia,KS ,7,Yes,No,No,No
2006360,Galena,Galena,KS ,7,Yes,No,No,No
2006480,Girard,Girard,KS ,7,Yes,No,No,No
2011040,Golden Plains,Selden,KS ,7,No,Yes,No,No
2007260,Graham County,Hill City,KS ,7,No,Yes,No,No
2006660,Great Bend,Great Bend,KS ,7,Yes,No,No,No
2006690,Greeley County Schools,Tribune,KS ,7,No,Yes,No,No
2006780,Grinnell Public Schools,Grinnell,KS ,7,No,Yes,No,No
2006870,Hamilton,Hamilton,KS ,7,No,Yes,No,No
2006990,Haviland,Haviland,KS ,7,No,Yes,No,No
2007080,Healy Public Schools,Healy,KS ,7,No,Yes,No,No
2007110,Herington,Herington,KS ,7,Yes,Yes,No,No
2007800,Hodgeman County Schools,Jetmore,KS ,7,No,Yes,No,No
2007320,Hoisington,Hoisington,KS ,7,Yes,No,No,No
2007530,Hoxie Community Schools,Hoxie,KS ,7,No,Yes,No,No
2007680,Ingalls,Ingalls,KS ,7,No,Yes,No,No
2007740,Iola,Iola,KS ,7,Yes,No,No,No
2007750,Jayhawk,Mound City,KS ,7,No,Yes,No,No
2007950,Kansas City,Kansas City,KS ,7,Yes,No,No,No
2008100,Kinsley-Offerle,Kinsley,KS ,7,No,Yes,No,No
2006720,Kiowa County,Greensburg,KS ,7,No,Yes,No,No
2008190,Kismet-Plains,Kismet,KS ,7,No,Yes,No,No
2008220,LaCrosse,La Crosse,KS ,7,No,Yes,No,No
2008280,Lakin,Lakin,KS ,7,No,Yes,No,No
2000382,Learning Consortium Educ Coop,Canton,KS ,7,Not in SIAPE,Yes,No,No
2012810,Lebo-Waverly,Waverly,KS ,7,No,Yes,No,No
2008610,Leoti,Leoti,KS ,7,No,Yes,No,No
2008700,Lewis,Lewis,KS ,7,No,Yes,No,No
2008790,Lincoln,Lincoln,KS ,7,No,Yes,No,No
2008880,Little River,Little River,KS ,7,No,Yes,No,No
2008910,Logan,Logan,KS ,7,No,Yes,No,No
2009060,Macksville,Macksville,KS ,7,No,Yes,No,No
2009090,Madison-Virgil,Madison,KS ,7,No,Yes,No,No
2009480,Marais Des Cygnes Valley,Melvern,KS ,7,No,Yes,No,No
2000040,Marion County Special Education,Marion,KS ,7,Not in SIAPE,Yes,No,No
2009660,Marmaton Valley,Moran,KS ,7,No,Yes,No,No
2000370,Marshall-Nemaha Co. Ed. Serv. Coop.,Seneca,KS ,7,Not in SIAPE,Yes,No,No
2009420,Meade,Meade,KS ,7,No,Yes,No,No
2009600,Minneola,Minneola,KS ,7,No,Yes,No,No
2009630,Montezuma,Montezuma,KS ,7,No,Yes,No,No
2005280,Morris County,Council Grove,KS ,7,No,Yes,No,No
2009720,Moscow Public Schools,Moscow,KS ,7,No,Yes,No,No
2000353,Nemaha Central,Seneca,KS ,7,No,Yes,No,No
2009900,Neodesha,Neodesha,KS ,7,Yes,No,No,No
2009930,Ness City,Ness City,KS ,7,No,Yes,No,No
2009570,North Ottawa County,Minneapolis,KS ,7,No,Yes,No,No
2003480,Northeast,Arma,KS ,7,Yes,No,No,No
2000046,Northwest KS Educational Serv Cntr,Oakley,KS ,7,Not in SIAPE,Yes,No,No
2010050,Oakley,Oakley,KS ,7,No,Yes,No,No
2010080,Oberlin,Oberlin,KS ,7,No,Yes,No,No
2010170,Onaga-Havensville-Wheaton,Onaga,KS ,7,No,Yes,No,No
2010290,Osborne County,Osborne,KS ,7,No,Yes,No,No
2010350,Oswego,Oswego,KS ,7,No,Yes,No,No
2004020,Otis-Bison,Otis,KS ,7,No,Yes,No,No
2010470,Palco,Damar,KS ,7,Yes,Yes,No,No
2009850,Paradise,Natoma,KS ,7,No,Yes,No,No
2010560,Parsons,Parsons,KS ,7,Yes,No,No,No
2011280,Pawnee Heights,Rozel,KS ,7,No,Yes,No,No
2010590,Peabody-Burns,Peabody,KS ,7,No,Yes,No,No
2005310,Pike Valley,Scandia,KS ,7,No,Yes,No,No
2010710,Pittsburg,Pittsburg,KS ,7,Yes,No,No,No
2010740,Plainville,Plainville,KS ,7,No,Yes,No,No
2010770,Pleasanton,Pleasanton,KS ,7,No,Yes,No,No
2008250,Prairie View,LaCygne,KS ,7,No,Yes,No,No
2010950,Quinter Public Schools,Quinter,KS ,7,No,Yes,No,No
2000023,Rawlins County,Atwood,KS ,7,No,Yes,No,No
2000030,Republic County,Belleville,KS ,7,No,Yes,No,No
2000029,Rock Hills,Mankato,KS ,7,No,Yes,No,No
2011190,Rolla,Rolla,KS ,7,No,Yes,No,No
2009320,Royal Valley,Mayetta,KS ,7,No,No,Yes,No
2011400,Satanta,Satanta,KS ,7,No,Yes,No,No
2000007,Smith Center,Smith Center,KS ,7,No,Yes,No,No
2008130,South Barber,Kiowa,KS ,7,Yes,Yes,No,No
2007470,South Brown County,Horton,KS ,7,Yes,Yes,Yes,No
2011790,South Haven,South Haven,KS ,7,No,Yes,No,No
2006510,Southern Cloud,Miltonvale,KS ,7,No,Yes,No,No
2000347,Southwest Plains Regional Svc Ctr,Sublette,KS ,7,Not in SIAPE,Yes,No,No
2011820,Spearville,Spearville,KS ,7,No,Yes,No,No
2011880,St Francis Comm Sch,St Francis,KS ,7,No,Yes,No,No
2011910,St John-Hudson,St. John,KS ,7,No,Yes,No,No
2011970,Stafford,Stafford,KS ,7,Yes,Yes,No,No
2007860,Stanton County,Johnson,KS ,7,No,Yes,No,No
2012060,Stockton,Stockton,KS ,7,No,Yes,No,No
2012090,Sublette,Sublette,KS ,7,No,Yes,No,No
2012120,Sylvan Grove,Sylvan Grove,KS ,7,No,Yes,No,No
2012150,Syracuse,Syracuse,KS ,7,No,Yes,No,No
2000346,Thunder Ridge Schools,Kensington,KS ,7,No,Yes,No,No
2012260,Topeka Public Schools,Topeka,KS ,7,Yes,No,No,No
2000013,Triplains,Winona,KS ,7,No,Yes,No,No
2003960,Twin Valley,Bennington,KS ,7,No,Yes,No,No
2012450,Uniontown,Uniontown,KS ,7,Yes,Yes,No,No
2012780,Valley Heights,Blue Rapids,KS ,7,No,Yes,No,No
2004560,Vermillion,Vermillion,KS ,7,No,Yes,No,No
2004470,Waconda,Cawker City,KS ,7,No,Yes,No,No
2012630,Wakeeney,WaKeeney,KS ,7,No,Yes,No,No
2011610,Wallace County Schools,Sharon Springs,KS ,7,No,Yes,No,No
2000028,Washington Co. Schools,Washington,KS ,7,No,Yes,No,No
2012900,Weskan,Weskan,KS ,7,Yes,Yes,No,No
2007500,West Elk,Howard,KS ,7,Yes,Yes,No,No
2000020,Western Plains,Ransom,KS ,7,No,Yes,No,No
2006630,Wheatland,Grainfield,KS ,7,No,Yes,No,No
2013110,Woodson,Yates Center,KS ,7,No,Yes,No,No
2905790,ADAIR CO. R-II,BRASHEAR,MO ,7,Yes,No,No,No
2902970,ALBANY R-III,ALBANY,MO ,7,No,Yes,No,No
2903060,ALTON R-IV,Alton,MO ,7,Yes,Yes,No,No
2903120,APPLETON CITY R-II,APPLETON CITY,MO ,7,No,Yes,No,No
2903150,ARCADIA VALLEY R-II,IRONTON,MO ,7,Yes,No,No,No
2904050,AVA R-I,AVA,MO ,7,Yes,No,No,No
2904140,BAKERSFIELD R-IV,BAKERSFIELD,MO ,7,Yes,Yes,No,No
2904170,BALLARD R-II,BUTLER,MO ,7,No,Yes,No,No
2904530,BELL CITY R-II,BELL CITY,MO ,7,Yes,No,No,No
2904590,BELLEVIEW R-III,BELLEVIEW,MO ,7,Yes,No,No,No
2904950,BERNIE R-XIII,BERNIE,MO ,7,Yes,No,No,No
2904980,BEVIER C-4,BEVIER,MO ,7,Yes,No,No,No
2905130,BISMARCK R-V,BISMARCK,MO ,7,Yes,No,No,No
2905190,BLACKWATER R-II,BLACKWATER,MO ,7,No,Yes,No,No
2905280,BLUE EYE R-V,BLUE EYE,MO ,7,Yes,No,No,No
2905610,BOSWORTH R-V,BOSWORTH,MO ,7,Yes,Yes,No,No
2905700,BRADLEYVILLE R-I,Bradleyville,MO ,7,Yes,No,No,No
2905760,BRANSON R-IV,BRANSON,MO ,7,Yes,No,No,No
2905820,BRAYMER C-4,BRAYMER,MO ,7,No,Yes,No,No
2905850,BRECKENRIDGE R-I,BRECKENRIDGE,MO ,7,Yes,Yes,No,No
2905940,BROOKFIELD R-III,BROOKFIELD,MO ,7,Yes,No,No,No
2906030,BRUNSWICK R-II,BRUNSWICK,MO ,7,Yes,Yes,No,No
2906090,BUCKLIN R-II,BUCKLIN,MO ,7,Yes,No,No,No
2906170,BUNKER R-III,BUNKER,MO ,7,Yes,Yes,No,No
2906360,BUTLER R-V,BUTLER,MO ,7,Yes,No,No,No
2906430,CABOOL R-IV,CABOOL,MO ,7,Yes,No,No,No
2906450,CAINSVILLE R-I,CAINSVILLE,MO ,7,Yes,Yes,No,No
2906480,CALHOUN R-VIII,CALHOUN,MO ,7,Yes,No,No,No
2907050,CAMPBELL R-II,CAMPBELL,MO ,7,Yes,No,No,No
2907080,CANTON R-V,CANTON,MO ,7,No,Yes,No,No
2907470,CARUTHERSVILLE 18,CARUTHERSVILLE,MO ,7,Yes,No,No,No
2908170,CASSVILLE R-IV,CASSVILLE,MO ,7,Yes,No,No,No
2908340,CENTERVILLE R-I,CENTERVILLE,MO ,7,Yes,Yes,No,No
2929170,CENTRAL R-III,PARK HILLS,MO ,7,Yes,No,No,No
2908430,CHADWICK R-I,CHADWICK,MO ,7,Yes,No,No,No
2908460,CHAFFEE R-II,CHAFFEE,MO ,7,Yes,No,No,No
2908670,CHARLESTON R-I,CHARLESTON,MO ,7,Yes,No,No,No
2908730,CHILHOWEE R-IV,Chilhowee,MO ,7,Yes,Yes,No,No
2916380,CLARK CO. R-I,KAHOKA,MO ,7,No,Yes,No,No
2909090,CLARKSBURG C-2,CLARKSBURG,MO ,7,Yes,No,No,No
2909120,CLARKTON C-4,CLARKTON,MO ,7,Yes,No,No,No
2909750,CLEARWATER R-I,PIEDMONT,MO ,7,Yes,Yes,No,No
2909810,CLIMAX SPRINGS R-IV,CLIMAX SPRINGS,MO ,7,Yes,Yes,No,No
2909900,COLE CAMP R-I,COLE CAMP,MO ,7,No,Yes,No,No
2910200,COUCH R-I,MYRTLE,MO ,7,Yes,Yes,No,No
2910230,COWGILL R-VI,COWGILL,MO ,7,No,Yes,No,No
2910260,CRAIG R-III,CRAIG,MO ,7,Yes,Yes,No,No
2910290,CRANE R-III,CRANE,MO ,7,Yes,No,No,No
2905640,CRAWFORD CO. R-I,BOURBON,MO ,7,Yes,No,No,No
2906120,DALLAS CO. R-I,BUFFALO,MO ,7,Yes,No,No,No
2905730,DELTA C-7,DEERING,MO ,7,Yes,No,No,No
2910710,DENT-PHELPS R-III,SALEM,MO ,7,Yes,No,No,No
2910920,DONIPHAN R-I,Doniphan,MO ,7,Yes,Yes,No,No
2910950,DORA R-III,DORA,MO ,7,Yes,Yes,No,No
2911100,EAST CARTER CO. R-II,ELLSINORE,MO ,7,Yes,Yes,No,No
2930420,EAST NEWTON CO. R-VI,GRANBY,MO ,7,Yes,No,No,No
2911220,EAST PRAIRIE R-II,EAST PRAIRIE,MO ,7,Yes,No,No,No
2911310,EL DORADO SPRINGS R-II,EL DORADO SPRINGS,MO ,7,Yes,No,No,No
2911340,ELDON R-I,ELDON,MO ,7,Yes,No,No,No
2911450,EMINENCE R-I,Winona,MO ,7,Yes,Yes,No,No
2911580,EVERTON R-III,EVERTON,MO ,7,Yes,No,No,No
2911670,EXETER R-VI,EXETER,MO ,7,Yes,No,No,No
2911730,FAIR PLAY R-II,FAIR PLAY,MO ,7,Yes,No,No,No
2911760,FAIRFAX R-III,FAIRFAX,MO ,7,No,Yes,No,No
2912010,FERGUSON-FLORISSANT R-II,Hazelwood,MO ,7,Yes,No,No,No
2912180,FORDLAND R-III,FORDLAND,MO ,7,Yes,No,No,No
